account_wide,achievement_id,achievement_name,category_id,category_name,criteria_id,criteria_name,description,next_id,next_name
0,13513,Available in Eight Colors,15248,Mounts,79368,,Collect all the paint colors for the X-995 Mechanocat.,,
0,13542,How to Train Your Direhorn,15284,Battle for Azeroth,79805,,Complete the following quests to raise your direhorn from hatchling to mount at Warbeast Kraal in Zuldazar.,,
0,13545,"Go Ahead, Make My Daisy",15285,Battle Dungeon,79891,,"Defeat the Machinist's Garden in Operation: Mechagon without being struck by ""Hidden"" Flame Cannon, Self-Trimming Hedges, Discom-BOMB-ulator, or Roaring Flame on Mythic Difficulty.",,
0,13549,Trove Tracker,15298,Battle for Azeroth,79928,,Locate all of the Arcane Chests and Glowing Arcane Trunks in Nazjatar.,,
0,13553,The Mechagonian Threat,15284,Battle for Azeroth,80848,,Complete the Mechagon storyline.,,
0,13556,Outside Influences,15298,Battle for Azeroth,80067,,Complete all quests from the visitors in Mechagon.,,
0,13557,Rustbolt Rebellion,15305,Battle for Azeroth,80088,,Earn Exalted Status with the Rustbolt Resistance.,,
0,13558,Waveblade Ankoan,15305,Battle for Azeroth,80090,,Earn Exalted Status with the Waveblade Ankoan.,,
0,13559,The Unshackled,15305,Battle for Azeroth,80092,,Earn Exalted Status with the Unshackled.,,
0,13568,For Nazjatar!,15283,World,,,Win the Battle for Nazjatar.,,
0,13569,Tour of Duty: Nazjatar,15283,World,80136,,Earn 1000 honor in Nazjatar while in War Mode.,,
0,13570,Tour of Duty: Mechagon,15283,World,80138,,Earn 1000 honor in Mechagon while in War Mode.,,
0,13572,The Heart Forge,15417,Heart of Azeroth,80257,,Unlock the Heart Forge in the repaired Chamber of Heart,,
0,13573,How to Ptrain Your Pterrordax,15284,Battle for Azeroth,80259,,Help Kua'fon earn his wings by completing the following quest.,,
0,13577,Crestfall,15307,Island Expeditions,80281,,Achieve victory in an expedition to Crestfall on any difficulty.,13578,Heroic: Crestfall
0,13578,Heroic: Crestfall,15307,Island Expeditions,80283,,Achieve victory in an expedition to Crestfall on Heroic difficulty or higher.,13579,Mythic: Crestfall
0,13579,Mythic: Crestfall,15307,Island Expeditions,80285,,Achieve victory in an expedition to Crestfall on Mythic difficulty.,,
0,13580,Crestfallen,15307,Island Expeditions,80287,,Achieve victory in an expedition to Crestfall in PvP.,,
0,13581,Snowblossom Village,15307,Island Expeditions,80289,,Achieve victory in an expedition to Snowblossom Village on any difficulty.,13582,Heroic: Snowblossom Village
0,13582,Heroic: Snowblossom Village,15307,Island Expeditions,80291,,Achieve victory in an expedition to Snowblossom Village on Heroic difficulty or higher.,13583,Mythic: Snowblossom Village
0,13583,Mythic: Snowblossom Village,15307,Island Expeditions,80293,,Achieve victory in an expedition to Snowblossom Village on Mythic difficulty.,,
0,13584,Snowblossom Scrapper,15307,Island Expeditions,80295,,Achieve victory in an expedition to Snowblossom Village in PvP.,,
0,13623,Fighting on Two Fronts,15283,World,80457,,Complete the World PVP activities listed below.,,
0,13624,Keep DPS-ing and Nobody Explodes,15285,Battle Dungeon,80462,,Prevent the destruction of all non-robotic life on Azeroth on Mythic difficulty in Operation: Mechagon.,,
0,13628,Intro to Marine Biology,15286,Battle Raid,80488,,Defeat the Blackwater Behemoth in The Eternal Palace after collecting 50 samples of sea life from within the Darkest Depths on Normal Difficulty or higher.,,
0,13629,Simple Geometry,15286,Battle Raid,80494,,Defeat Lady Ashvane in The Eternal Palace after having each cast of Arcing Azerite pass through her on Normal difficulty or higher.,,
0,13630,Notorious Gladiator: Battle for Azeroth Season 3,15270,Player vs. Player,,,End Battle for Azeroth PvP Season 3 in the top 0.1% of the 3v3 arena ladder (requires 150 games won on your current faction in Battle for Azeroth Season 3).,,
0,13632,Notorious Gladiator's Proto-Drake,15269,Mounts,80496,,Obtain the Notorious Gladiator's Proto-Drake from Battle for Azeroth Season 3.,,
0,13633,If It Pleases the Court,15286,Battle Raid,80519,,"Perform various emotes to earn Queen Azshara's Favor in the Eternal Palace, then defeat The Queen's Court on Normal Difficulty or higher.",,
0,13634,Challenger: Battle for Azeroth Season 3,15270,Player vs. Player,80499,,Earn the rank of Challenger during Battle for Azeroth Season 3.,,
0,13635,Tour of the Depths,15298,Battle for Azeroth,80913,,Complete the Nazjatar objectives listed below.,,
0,13639,Combatant: Battle for Azeroth Season 3,15270,Player vs. Player,80507,,Earn the rank of Combatant during Battle for Azeroth Season 3.,,
0,13641,Rival: Battle for Azeroth Season 3,15270,Player vs. Player,80511,,Earn the rank of Rival during Battle for Azeroth Season 3.,,
0,13642,Duelist: Battle for Azeroth Season 3,15270,Player vs. Player,80515,,Earn the rank of Duelist during Battle for Azeroth Season 3.,,
0,13643,Hero of the Alliance: Notorious,15270,Player vs. Player,,,End Battle for Azeroth Season 3 in the top 0.5% of the rated battleground ladder (requires 50 games won on your current faction in Battle for Azeroth Season 3).,,
0,13644,Hero of the Horde: Notorious,15270,Player vs. Player,,,End Battle for Azeroth Season 3 in the top 0.5% of the rated battleground ladder (requires 50 games won on your current faction in Battle for Azeroth Season 3).,,
0,13645,Nautical Battlefield Training,15298,Battle for Azeroth,81793,,Gain 4800 experience with your Unshackled allies.,13761,Aqua Team Murder Force
0,13647,Gladiator: Battle for Azeroth Season 3,15270,Player vs. Player,80521,,Win 50 3v3 games while at Elite rank during Battle for Azeroth Season 3.,,
0,13676,Elite: Battle for Azeroth Season 3,15270,Player vs. Player,80551,,Earn the rank of Elite during Battle for Azeroth Season 3.,,
0,13684,You and What Army?,15286,Battle Raid,80577,,Defeat Abyssal Commander Sivara in The Eternal Palace while all three of her lieutenants are alive and engaged in the fight on Normal difficulty or higher.,,
0,13686,Junkyard Melomaniac,15298,Battle for Azeroth,80579,,Unlock the Rustbolt Gramophone and all of its musical tracks.,,
0,13690,Nazjatarget Eliminated,15298,Battle for Azeroth,80596,,Defeat Azshara's champions in the Nazjatar world quests listed below.,,
0,13691,I Thought You Said They'd Be Rare?,15298,Battle for Azeroth,80612,,Slay all of the rare and powerful creatures of Nazjatar listed below.,,
0,13696,Scrappy's Best Friend,15298,Battle for Azeroth,80762,,Revive Scrappy in Rustbolt and feed him a Mechano-Treat.,,
0,13698,Clean Up On Aisle Mechagon,15285,Battle Dungeon,80775,,Defeat Gunker in Operation: Mechagon after rescuing 5 Helpless Critters on Mythic Difficulty.,,
0,13699,Periodic Destruction,15298,Battle for Azeroth,80828,,Defeat all of the creations of Mardivas's Laboratory in Nazjatar.,,
0,13700,The Mechagonian Threat,15284,Battle for Azeroth,80867,,Complete the Mechagon storyline.,,
0,13701,Battlefield Brawler,15266,Honor,80899,,"Gather 10,000 Honor from PVP Island Expeditions, Brawls, Battlegrounds and Epic Battlegrounds.",,
0,13702,Battlefield Tactician,15266,Honor,80901,,"Gather 30,000 Honor from PVP Island Expeditions, Brawls, Battlegrounds and Epic Battlegrounds.",,
0,13703,Battlefield Master,15266,Honor,80903,,"Gather 100,000 Honor from PVP Island Expeditions, Brawls, Battlegrounds and Epic Battlegrounds.",,
0,13704,Nautical Battlefield Training,15298,Battle for Azeroth,81789,,Gain 4800 experience with your Waveblade Ankoan allies.,13762,Aqua Team Murder Force
0,13706,Stay Positive,15285,Battle Dungeon,80968,,Defeat King Gobbamak in Operation: Mechagon while the Sacred Gear is charged in Mythic Difficulty.,,
0,13709,Unfathomable,15284,Battle for Azeroth,80960,,Complete the Nazjatar storylines listed below.,,
0,13710,Sunken Ambitions,15284,Battle for Azeroth,80964,,Complete the Nazjatar storylines listed below.,,
0,13711,A Fistful of Manapearls,15298,Battle for Azeroth,80970,,"Collect 1,000 Prismatic Manapearls.",,
0,13712,Explore Nazjatar,15298,Battle for Azeroth,80972,,"Explore Nazjatar, revealing the covered areas of the world map.",,
0,13713,Nothing To Scry About,15298,Battle for Azeroth,80989,,Find 100 treasures using a Scrying Stone in Nazjatar.,,
0,13716,Lactose Intolerant,15286,Battle Raid,81017,,Defeat Za'qul in the Eternal Palace after killing ten Twinklehoof Bovine on Normal difficulty or higher.,,
0,13718,The Grand Reception,15286,Battle Raid,81013,,Defeat the following bosses in The Eternal Palace.,,
0,13719,Depths of the Devoted,15286,Battle Raid,81026,,Defeat the following bosses in The Eternal Palace.,,
0,13720,Supplying the Assassins,15283,World,81019,,Loot 25 War Supply Chests in Nazjatar while an Assassin.,,
0,13722,Terror of the Tadpoles,15298,Battle for Azeroth,81023,,Shoo away 100 Bloodfin Tadpoles in Nazjatar.,,
0,13723,"M.C., Hammered",15285,Battle Dungeon,82020,,Defeat the Tussle Tonks in Operation: Mechagon after Deuce Mecha-Buffer has been hit with a Piston Smasher on Mythic Difficulty.,,
0,13724,A Smack of Jellyfish,15286,Battle Raid,81861,,Defeat Orgozoa in the Hatchery in The Eternal Palace after incubating a baby Zoatroid on Normal Difficulty or higher.,,
0,13725,The Circle of Stars,15286,Battle Raid,81030,,Defeat the following Bosses in The Eternal Palace.,,
0,13726,Mythic: Abyssal Commander Sivara,15286,Battle Raid,81033,,Defeat Abyssal Commander Sivara in The Eternal Palace on Mythic difficulty.,,
0,13727,Mythic: Radiance of Azshara,15286,Battle Raid,81035,,Defeat Radiance of Azshara in The Eternal Palace on Mythic difficulty.,,
0,13728,Mythic: Blackwater Behemoth,15286,Battle Raid,81037,,Defeat Blackwater Behemoth in The Eternal Palace on Mythic difficulty.,,
0,13729,Mythic: Lady Ashvane,15286,Battle Raid,81039,,Defeat Lady Ashvane in The Eternal Palace on Mythic difficulty.,,
0,13730,Mythic: Orgozoa,15286,Battle Raid,81041,,Defeat Orgozoa in The Eternal Palace on Mythic difficulty.,,
0,13731,Mythic: The Queen's Court,15286,Battle Raid,81043,,Defeat The Queen's Court in The Eternal Palace on Mythic difficulty.,,
0,13732,Mythic: Za'qul,15286,Battle Raid,81045,,Defeat Za'qul in The Eternal Palace on Mythic difficulty.,,
0,13733,Mythic: Queen Azshara,15286,Battle Raid,81047,,Defeat Queen Azshara in The Eternal Palace on Mythic difficulty.,,
0,13734,The Eternal Palace Guild Run,15300,Battle Raid,81060,,"Defeat the bosses The Eternal Palace on Normal difficulty or higher, while in a guild group.",,
0,13735,Heroic: War is Hell,15308,War Effort,81049,,Complete the Battle for Stromgarde on Heroic Difficulty.,,
0,13737,Heroic: War is Hell,15308,War Effort,81051,,Complete the Battle for Stromgarde on Heroic Difficulty.,,
0,13738,Heroic: Tour of War,15308,War Effort,81053,,Defeat the following enemy commanders in the Battle for Stromgarde on heroic difficulty:,,
0,13739,Heroic: Tour of War,15308,War Effort,81069,,Defeat the following enemy commanders in the Battle for Stromgarde on heroic difficulty:,,
0,13740,Mythic: Queen Azshara Guild Run,15300,Battle Raid,81076,,Defeat Queen Azshara in The Eternal Palace on Mythic difficulty while in a guild group.,,
0,13743,Seasoned: Hunter Akana,15298,Battle for Azeroth,81112,,Adventure with Hunter Akana until they reach Rank 10.,13753,Veteran: Hunter Akana
0,13744,Seasoned: Bladesman Inowari,15298,Battle for Azeroth,81124,,Adventure with Bladesman Inowari until they reach Rank 10.,13754,Veteran: Bladesman Inowari
0,13745,Seasoned: Farseer Ori,15298,Battle for Azeroth,81118,,Adventure with Farseer Ori until they reach Rank 10.,13755,Veteran: Farseer Ori
0,13746,Seasoned: Neri Sharpfin,15298,Battle for Azeroth,81090,,Adventure with Neri Sharpfin until they reach Rank 10.,13749,Veteran: Neri Sharpfin
0,13747,Seasoned: Poen Gillbrack,15298,Battle for Azeroth,81106,,Adventure with Poen Gillbrack until they reach Rank 10.,13751,Veteran: Poen Gillbrack
0,13748,Seasoned: Vim Brineheart,15298,Battle for Azeroth,81100,,Adventure with Vim Brineheart until they reach Rank 10.,13752,Veteran: Vim Brineheart
0,13749,Veteran: Neri Sharpfin,15298,Battle for Azeroth,81092,,Adventure with Neri Sharpfin until they reach Rank 20.,13750,Battle-Scarred: Neri Sharpfin
0,13750,Battle-Scarred: Neri Sharpfin,15298,Battle for Azeroth,81094,,Adventure with Neri Sharpfin until they reach Rank 30.,,
0,13751,Veteran: Poen Gillbrack,15298,Battle for Azeroth,81104,,Adventure with Poen Gillbrack until they reach Rank 20.,13756,Battle-Scarred: Poen Gillbrack
0,13752,Veteran: Vim Brineheart,15298,Battle for Azeroth,81098,,Adventure with Vim Brineheart until they reach Rank 20.,13757,Battle-Scarred: Vim Brineheart
0,13753,Veteran: Hunter Akana,15298,Battle for Azeroth,81110,,Adventure with Hunter Akana until they reach Rank 20.,13758,Battle-Scarred: Hunter Akana
0,13754,Veteran: Bladesman Inowari,15298,Battle for Azeroth,81122,,Adventure with Bladesman Inowari until they reach Rank 20.,13759,Battle-Scarred: Bladesman Inowari
0,13755,Veteran: Farseer Ori,15298,Battle for Azeroth,81116,,Adventure with Farseer Ori until they reach Rank 20.,13760,Battle-Scarred: Farseer Ori
0,13756,Battle-Scarred: Poen Gillbrack,15298,Battle for Azeroth,81102,,Adventure with Poen Gillbrack until they reach Rank 30.,,
0,13757,Battle-Scarred: Vim Brineheart,15298,Battle for Azeroth,81096,,Adventure with Vim Brineheart until they reach Rank 30.,,
0,13758,Battle-Scarred: Hunter Akana,15298,Battle for Azeroth,81108,,Adventure with Hunter Akana until they reach Rank 30.,,
0,13759,Battle-Scarred: Bladesman Inowari,15298,Battle for Azeroth,81120,,Adventure with Bladesman Inowari until they reach Rank 30.,,
0,13760,Battle-Scarred: Farseer Ori,15298,Battle for Azeroth,81114,,Adventure with Farseer Ori until they reach Rank 30.,,
0,13763,Back to the Depths!,15298,Battle for Azeroth,81148,,Complete the Summons from the Depths scenario 10 times.,,
0,13764,Puzzle Performer,15298,Battle for Azeroth,81150,,Complete all of Mardivas' puzzles listed below.,,
0,13765,Subaquatic Support,15298,Battle for Azeroth,81177,,Complete 30 Requisition or Bounty daily quests in Nazjatar.,,
0,13767,Fun Run,15286,Battle Raid,81853,,Defeat Radiance of Azshara in The Eternal Palace after running 6 consecutive complete laps around her arena without falling into the water on Normal difficulty or higher.,,
0,13768,The Best of Us,15286,Battle Raid,81244,,Defeat Queen Azshara in The Eternal Palace with one player still alive who is currently affected by Essence of Azeroth on Normal difficulty or higher.,,
0,13769,Power Up,15417,Heart of Azeroth,81264,,Infuse the Heart of Azeroth with any Heart of Azeroth Essence at rank 2 or higher.,13770,Power Creep
0,13770,Power Creep,15417,Heart of Azeroth,81266,,Infuse the Heart of Azeroth with any Heart of Azeroth Essence at rank 3 or higher.,13771,Power Is Beautiful
0,13771,Power Is Beautiful,15417,Heart of Azeroth,81268,,Infuse the Heart of Azeroth with any Heart of Azeroth Essence at rank 4.,,
0,13772,Essence Essentials,15417,Heart of Azeroth,81270,,Infuse the Heart of Azeroth with all available Essences from the Rise of Azshara update for any of your roles.,13773,Essence Gains
0,13773,Essence Gains,15417,Heart of Azeroth,81277,,Infuse the Heart of Azeroth with all available Essences from the Rise of Azshara update at rank 2 or higher for any of your roles.,13775,Essence Overload
0,13775,Essence Overload,15417,Heart of Azeroth,81286,,Infuse the Heart of Azeroth with all available Essences from the Rise of Azshara update at rank 3 or higher for any of your roles.,,
0,13776,Explore Mechagon,15298,Battle for Azeroth,81334,,"Explore Mechagon, revealing the covered area of the world map.",,
0,13777,My Heart Container is Full,15417,Heart of Azeroth,81293,,Apply an Essence of rank 3 or higher into every slot of the Heart of Azeroth.,,
0,13779,Phenomenal Cosmic Power,81,Feats of Strength,81295,,Infuse the Heart of Azeroth with all available Essences from the Rise of Azshara update for any role at rank 4.,,
0,13780,Battle for Azeroth Keystone Conqueror: Season Three,15272,Dungeons,81302,,"Complete all Battle for Azeroth Season Three dungeons at Mythic Level 10 or higher, within the time limit.",13781,Battle for Azeroth Keystone Master: Season Three
0,13781,Battle for Azeroth Keystone Master: Season Three,15272,Dungeons,81313,,"Complete all Battle for Azeroth Season Three dungeons at Mythic Level 15 or higher, within the time limit.",,
